id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYtC1MuH,karaj,peugeot20602,1400,white,12000,intact,healthy,intact,intact,4,manual,425000000
wYy2LC6b,karaj,peugeot20602,1395,white,160000,intact,healthy,intact,intact,12,manual,320000000
wYym7rqv,karaj,peugeot20602,1384,silver,330000,round_colored,healthy,intact,intact,3,manual,185000000
wYymLOwr,karaj,peugeot20602,1381,black,178000,minor_scratch,healthy,intact,intact,11,manual,159000000
wYySrplO,karaj,peugeot20602,1389,ashgray,248000,minor_scratch,n/a,intact,intact,12,manual,240000000
wYy6q96-,karaj,peugeot20602,1398,white,25000,intact,healthy,intact,intact,12,manual,400000000
wYxO8aM8,karaj,peugeot20602,1401,white,63,intact,healthy,intact,intact,12,manual,460000000
wYya6fX7,karaj,peugeot20602,1388,ashgray,196000,colored,healthy,intact,intact,3,manual,210000000
wYyS6zRs,karaj,peugeot20602,1389,white,260000,colored,n/a,intact,n/a,6,n/a,240000000
wYySa5Xj,karaj,peugeot20602,1401,white,17000,intact,healthy,intact,intact,5,manual,438000000
wYyGa8yd,karaj,peugeot20602,1395,white,44000,colored,healthy,intact,intact,10,manual,333000000
wYyKabf7,karaj,peugeot20602,1381,black,400000,round_colored,healthy,intact,intact,10,manual,160000000
wYy-Zy-s,karaj,peugeot20602,1401,white,4000,intact,healthy,intact,intact,n/a,manual,445000000
wYyyZeiN,karaj,peugeot20602,1388,white,200000,intact,healthy,intact,intact,n/a,manual,245000000
wYyq5Fy5,karaj,peugeot20602,1385,silver,230000,round_colored,healthy,intact,intact,11,manual,190000000
wYyeJR79,karaj,peugeot20602,1389,ashgray,230000,minor_scratch,healthy,intact,intact,3,manual,250000000
wYym5AYL,karaj,peugeot20602,1394,white,250000,colored,healthy,intact,intact,n/a,n/a,285000000
wYyaJGoP,karaj,peugeot20602,1395,white,143000,colored,healthy,intact,intact,9,manual,315000000
wYyKJ9Iq,karaj,peugeot20602,1399,white,35000,intact,healthy,intact,intact,8,n/a,420000000
wYxSz-VT,karaj,peugeot20602,1383,wine,238000,round_colored,healthy,impact,intact,12,manual,139000000
wYy6YxQ7,karaj,peugeot20602,1401,white,2500,intact,healthy,intact,intact,10,manual,460000000
wYxyLFAJ,karaj,peugeot20602,1383,beige,500000,accident,healthy,n/a,n/a,7,manual,110000000
wYy64Z2t,karaj,peugeot20602,1396,black,137000,intact,healthy,intact,intact,7,manual,370000000
wYy2og4R,karaj,peugeot20602,1394,white,80000,minor_scratch,healthy,intact,intact,9,manual,335000000
wYyyIrf3,karaj,peugeot20602,1390,white,137000,intact,healthy,intact,intact,12,manual,250000000
wYyuIDxJ,karaj,peugeot20602,1398,white,46000,minor_scratch,healthy,intact,intact,6,manual,400000000
wYyqoWeo,karaj,peugeot20602,1396,ashgray,100000,colored,healthy,intact,intact,1,manual,325000000
wYpq0VAF,karaj,peugeot20602,1394,ashgray,160000,colored,healthy,intact,intact,8,manual,295000000
wYwWVgAP,karaj,peugeot20602,1390,ashgray,128000,intact,healthy,intact,intact,12,manual,290000000
wYyW4KbL,karaj,peugeot20602,1396,seashell,125000,intact,healthy,intact,intact,2,manual,358000000
wYySoE_5,karaj,peugeot20602,1389,white,200000,colored,healthy,intact,intact,12,manual,235000000
wYg-DQ8z,karaj,peugeot20602,1400,white,28000,intact,healthy,intact,intact,12,manual,450000000
wYx6omRz,karaj,peugeot20602,1400,white,8000,intact,healthy,intact,intact,10,manual,435000000
wYra_3iR,karaj,peugeot20602,1389,copper,151000,colored,healthy,intact,intact,12,manual,240000000
wYyCYCXn,karaj,peugeot20602,1386,beige,375000,colored,healthy,intact,intact,7,manual,200000000
wYpy1VOD,karaj,peugeot20602,1399,white,62000,intact,healthy,intact,intact,10,manual,420000000
wYy-HTuC,karaj,peugeot20602,1390,silver,121000,intact,healthy,intact,intact,9,manual,280000000
wYkGVjuM,karaj,peugeot20602,1397,white,60000,intact,healthy,intact,intact,3,manual,375000000
wYv6eGA6,karaj,peugeot20602,1395,white,63000,intact,healthy,intact,intact,8,n/a,353000000
wYyuXlun,karaj,peugeot20602,1398,white,40000,intact,healthy,intact,intact,3,manual,390000000
wYyuHg8F,karaj,peugeot20602,1386,white,158986,round_colored,healthy,intact,intact,6,manual,195000000
wYz6TZtL,karaj,peugeot20605,1386,ashgray,165000,minor_scratch,healthy,intact,intact,12,manual,240000000
wYzuDB63,karaj,peugeot20605,1392,white,120000,round_colored,healthy,intact,intact,2,manual,257000000
wYzqxc8g,karaj,peugeot20605,1390,white,210000,collision_rep,healthy,intact,intact,5,manual,255000000
wYz2gEU5,karaj,peugeot20605,1393,white,170000,minor_scratch,healthy,intact,intact,10,manual,315000000
wYzuA-Dv,karaj,peugeot20605,1395,white,105000,collision_rep,healthy,intact,intact,12,manual,347000000
wYzeAX1S,karaj,peugeot20605,1394,ashgray,139000,colored,healthy,intact,intact,8,manual,285000000
wYySfGkJ,karaj,peugeot20605,1385,silver,215000,round_colored,healthy,intact,intact,8,manual,233000000
wYxG0aMu,karaj,peugeot20605,1395,white,98000,minor_scratch,healthy,intact,intact,2,manual,349000000
wYyKevqh,karaj,peugeot20605,1383,silver,257000,round_colored,healthy,intact,impact,2,manual,162000000
wYyC-iOZ,karaj,peugeot20605,1394,white,91000,round_colored,healthy,intact,intact,6,manual,310000000
wYyqdBD5,karaj,peugeot20605,1396,ashgray,150000,minor_scratch,healthy,intact,intact,7,manual,390000000
wYyOdkrd,karaj,peugeot20605,1394,white,140000,intact,n/a,intact,intact,n/a,n/a,350000000
wYyecvii,karaj,peugeot20605,1396,white,135000,minor_scratch,healthy,intact,intact,10,manual,400000000
wYyGsNmn,karaj,peugeot20605,1395,white,153000,minor_scratch,n/a,intact,intact,n/a,n/a,345000000
wYxeGCko,karaj,peugeot20605,1399,white,10500,intact,n/a,intact,intact,9,n/a,492000000
wYy27AJk,karaj,peugeot20605,1383,silverblue,276000,whole_colored,healthy,intact,intact,5,manual,185000000
wYvu_MMy,karaj,peugeot20605,1395,white,1170,colored,healthy,intact,intact,11,manual,330000000
wYy-qxNa,karaj,peugeot20605,1393,black,180000,colored,healthy,intact,intact,6,manual,310000000
wYyuqSD5,karaj,peugeot20605,1396,white,160000,accident,needfix,impact,intact,6,manual,230000000
wYyaKdWC,karaj,peugeot20605,1397,white,74129,collision_rep,healthy,intact,intact,7,manual,400000000
wYyyJ9vV,karaj,peugeot20605,1396,white,120000,colored,healthy,intact,intact,6,manual,432000000
wYz6TZtL,karaj,peugeot20605,1386,ashgray,165000,minor_scratch,healthy,intact,intact,12,manual,240000000
wYzuDB63,karaj,peugeot20605,1392,white,120000,round_colored,healthy,intact,intact,2,manual,257000000
wYzqxc8g,karaj,peugeot20605,1390,white,210000,collision_rep,healthy,intact,intact,5,manual,255000000
wYz2gEU5,karaj,peugeot20605,1393,white,170000,minor_scratch,healthy,intact,intact,10,manual,315000000
wYzuA-Dv,karaj,peugeot20605,1395,white,105000,collision_rep,healthy,intact,intact,12,manual,347000000
wYzeAX1S,karaj,peugeot20605,1394,ashgray,139000,colored,healthy,intact,intact,8,manual,285000000
wYySfGkJ,karaj,peugeot20605,1385,silver,215000,round_colored,healthy,intact,intact,8,manual,233000000
wYxG0aMu,karaj,peugeot20605,1395,white,98000,minor_scratch,healthy,intact,intact,2,manual,349000000
wYyKevqh,karaj,peugeot20605,1383,silver,257000,round_colored,healthy,intact,impact,2,manual,162000000
wYyC-iOZ,karaj,peugeot20605,1394,white,91000,round_colored,healthy,intact,intact,6,manual,310000000
wYyqdBD5,karaj,peugeot20605,1396,ashgray,150000,minor_scratch,healthy,intact,intact,7,manual,390000000
wYyOdkrd,karaj,peugeot20605,1394,white,140000,intact,n/a,intact,intact,n/a,n/a,350000000
wYyecvii,karaj,peugeot20605,1396,white,135000,minor_scratch,healthy,intact,intact,10,manual,400000000
wYyGsNmn,karaj,peugeot20605,1395,white,153000,minor_scratch,n/a,intact,intact,n/a,n/a,345000000
wYxeGCko,karaj,peugeot20605,1399,white,10500,intact,n/a,intact,intact,9,n/a,492000000
wYy27AJk,karaj,peugeot20605,1383,silverblue,276000,whole_colored,healthy,intact,intact,5,manual,185000000
wYvu_MMy,karaj,peugeot20605,1395,white,1170,colored,healthy,intact,intact,11,manual,330000000
wYy-qxNa,karaj,peugeot20605,1393,black,180000,colored,healthy,intact,intact,6,manual,310000000
wYyuqSD5,karaj,peugeot20605,1396,white,160000,accident,needfix,impact,intact,6,manual,230000000
wYyaKdWC,karaj,peugeot20605,1397,white,74129,collision_rep,healthy,intact,intact,7,manual,400000000
wYyyJ9vV,karaj,peugeot20605,1396,white,120000,colored,healthy,intact,intact,6,manual,432000000
wYeCtfI0,karaj,peugeot20605,1396,black,63000,colored,healthy,intact,intact,4,manual,340000000
wYwm38IG,karaj,peugeot20605,1393,white,150000,minor_scratch,healthy,intact,intact,12,manual,320000000
wYymJw46,karaj,peugeot20605,1394,white,204000,colored,healthy,intact,intact,7,manual,280000000
wYpqmacb,karaj,peugeot20605,1398,ashgray,80000,intact,healthy,intact,intact,8,manual,430000000
wYa6SQDY,karaj,peugeot20605,1393,white,298000,minor_scratch,healthy,intact,intact,4,manual,312000000
wYyaYb3I,karaj,peugeot20605,1397,white,90000,intact,healthy,intact,intact,8,manual,425000000
wYxmFBIG,karaj,peugeot20605,1393,white,150000,intact,healthy,intact,intact,7,manual,310000000
wYqOK7fj,karaj,peugeot20605,1397,white,120000,intact,healthy,intact,intact,2,manual,415000000
wYy-WsIa,karaj,peugeot20605,1390,white,172000,collision_rep,healthy,intact,intact,10,manual,290000000
wYqOeg_r,karaj,peugeot20605,1397,white,124000,intact,healthy,intact,intact,2,manual,419000000
wYyOGZlw,karaj,peugeot20605,1394,eggplant,157000,minor_scratch,healthy,intact,intact,7,manual,335000000
wYvShi4X,karaj,peugeot20605,1393,eggplant,180000,minor_scratch,healthy,intact,intact,9,manual,303000000
wYoCm1jd,karaj,peugeot20605,1397,white,100000,n/a,n/a,n/a,n/a,9,n/a,390000000
wYxePByj,karaj,peugeot20605,1396,white,80000,minor_scratch,healthy,intact,intact,4,manual,380000000
wYxG_V9f,karaj,peugeot20605,1383,silver,300000,round_colored,healthy,intact,intact,11,manual,175000000
wYx2tD_P,karaj,peugeot20605,1382,silver,265000,round_colored,healthy,intact,intact,8,manual,215000000
wYxqdTxf,karaj,peugeot20605,1396,white,96000,intact,healthy,intact,intact,5,manual,391000000
wYw-WZSh,karaj,peugeot20605,1393,seashell,152000,intact,healthy,intact,intact,6,manual,329000000
wYxmrGo4,karaj,peugeot20605,1395,white,80000,minor_scratch,healthy,intact,intact,12,manual,370000000
wYx-aes-,karaj,peugeot20605,1398,white,59000,intact,healthy,intact,intact,6,manual,450000000
wYuCvtMm,karaj,peugeot20605,1394,white,190000,colored,healthy,intact,intact,6,manual,340000000
wYx2pjhY,karaj,peugeot20605,1396,cerise,77000,minor_scratch,healthy,intact,intact,6,manual,398000000
wYxmpYeh,karaj,peugeot20605,1393,white,140000,colored,healthy,intact,intact,7,manual,290000000
wYxSJiQm,karaj,peugeot20605,1396,white,130000,intact,healthy,intact,intact,12,manual,385000000
wYxmYHbP,karaj,peugeot20605,1390,ashgray,230000,colored,healthy,intact,intact,4,manual,260000000
wYxeYa8w,karaj,peugeot20605,1393,ashgray,140000,minor_scratch,healthy,intact,intact,5,manual,300000000
wYxy3nSG,karaj,peugeot20605,1397,white,85000,intact,healthy,intact,intact,n/a,n/a,410000000
wYxaXRox,karaj,peugeot20605,1395,white,230000,intact,healthy,intact,intact,8,manual,352000000
wYx2my57,karaj,peugeot20605,1396,black,110000,minor_scratch,healthy,intact,intact,3,manual,380000000
wYuKPIoc,karaj,peugeot20605,1393,white,130000,intact,n/a,intact,intact,n/a,n/a,350000000
wYw6Bvv6,karaj,peugeot20605,1398,white,78000,intact,healthy,impact,intact,12,manual,365000000
wYxmmJBx,karaj,peugeot20605,1399,white,35000,intact,healthy,intact,intact,n/a,manual,463000000
wYxeGLg8,karaj,peugeot20605,1397,white,114000,colored,healthy,intact,intact,10,manual,384000000
wYxu1QnQ,karaj,peugeot20605,1396,white,100000,intact,healthy,intact,intact,6,manual,395000000
wYxmluZn,karaj,peugeot20605,1394,white,134000,colored,healthy,intact,intact,3,manual,305000000
wYxi15V3,karaj,peugeot20605,1396,white,88000,intact,healthy,intact,intact,5,manual,365000000
wYxaVbPy,karaj,peugeot20605,1399,white,30000,minor_scratch,healthy,intact,intact,10,manual,460000000
wYxalPOW,karaj,peugeot20605,1393,black,130000,intact,healthy,intact,intact,6,manual,307000000
wYxyUspG,karaj,peugeot20605,1394,ashgray,141700,minor_scratch,healthy,intact,intact,12,manual,320000000
wYxi0eat,karaj,peugeot20605,1393,white,140000,minor_scratch,healthy,intact,intact,10,manual,348000000
wYxKUmJ2,karaj,peugeot20605,1395,white,70000,minor_scratch,healthy,intact,intact,2,manual,370000000
wYx6TzDY,karaj,peugeot20605,1392,white,300000,minor_scratch,healthy,intact,intact,10,manual,295000000
wYx6zx9b,karaj,peugeot20605,1393,white,124000,colored,healthy,intact,intact,4,manual,300000000
wYxmjdYV,karaj,peugeot20605,1396,white,121000,colored,replaced,intact,intact,3,manual,360000000
wYqm78lr,karaj,peugeot20605,1397,white,2700,intact,healthy,intact,intact,8,manual,460000000
wYwOZe8a,karaj,peugeot20605,1392,white,280000,colored,healthy,intact,intact,6,manual,290000000
wYw2mVJM,karaj,peugeot20605,1393,white,198000,minor_scratch,healthy,intact,intact,9,manual,335000000
wYw62asj,karaj,peugeot20605,1396,white,110000,intact,healthy,intact,intact,7,manual,360000000
wYwOmvGp,karaj,peugeot20605,1398,white,107032,minor_scratch,healthy,intact,intact,6,manual,400000000
wYwyQbwu,karaj,peugeot20605,1397,white,70000,intact,healthy,intact,intact,1,manual,390000000
wYweTjgd,karaj,peugeot20605,1399,white,70000,intact,healthy,intact,intact,6,n/a,390000000
wYwKzwer,karaj,peugeot20605,1396,white,100000,intact,healthy,n/a,n/a,12,manual,400000000
wYvme4Km,karaj,peugeot20605,1397,white,74000,colored,n/a,intact,intact,n/a,n/a,375000000
wYwSRyWW,karaj,peugeot20605,1397,white,108000,intact,healthy,intact,intact,8,manual,405000000
wYwegQ9z,karaj,peugeot20605,1396,white,107000,minor_scratch,healthy,intact,intact,4,manual,361500000
wYveP7YN,karaj,peugeot20605,1395,dolphin,133000,colored,healthy,intact,intact,2,manual,338000000
wYveelta,karaj,peugeot20605,1384,black,300000,colored,healthy,intact,intact,9,manual,230000000
wYvatPGB,karaj,peugeot20605,1397,white,129000,minor_scratch,healthy,intact,intact,5,manual,380000000
wYOl0vEr,karaj,peugeot20605,1398,white,70000,intact,healthy,intact,intact,6,manual,470000000
wYvSYMDi,karaj,peugeot20605,1393,black,115000,colored,healthy,colored,impact,6,manual,275000000
wYvCVidf,karaj,peugeot20605,1396,white,112000,minor_scratch,healthy,intact,intact,7,manual,340000000
wYv6EgdK,karaj,peugeot20605,1397,white,85000,intact,healthy,intact,intact,9,manual,420000000
wYvOCL42,karaj,peugeot20605,1383,red,380000,whole_colored,healthy,impact,intact,10,manual,220000000
wYzK07OE,shiraz,peugeot20602,1399,white,48000,intact,healthy,intact,intact,8,manual,398000000
wYzGU0H4,shiraz,peugeot20602,1400,white,35000,intact,healthy,intact,intact,12,manual,435000000
wYzG0Jjw,shiraz,peugeot20602,1400,white,15500,intact,healthy,intact,intact,5,manual,425000000
wYzOjDRY,shiraz,peugeot20602,1397,white,51000,intact,healthy,intact,intact,8,n/a,369000000
wYzaiMEv,shiraz,peugeot20602,1399,white,52000,intact,healthy,intact,intact,8,manual,430000000
wYzmjALd,shiraz,peugeot20602,1391,white,230000,colored,healthy,intact,intact,5,manual,265000000
wYzOyZ63,shiraz,peugeot20602,1384,ashgray,290000,intact,healthy,intact,intact,9,manual,190000000
wYzaDfUU,shiraz,peugeot20602,1391,white,81000,intact,healthy,intact,intact,2,manual,300000000
wYzGiL9i,shiraz,peugeot20602,1390,white,270000,minor_scratch,healthy,intact,intact,4,manual,254000000
wYz6SL6M,shiraz,peugeot20602,1384,silver,230000,minor_scratch,healthy,intact,intact,n/a,manual,200000000
wYzyiUXQ,shiraz,peugeot20602,1400,white,12000,intact,healthy,intact,intact,5,manual,430000000
wYyypgKt,shiraz,peugeot20602,1388,white,216000,minor_scratch,healthy,intact,intact,12,manual,225000000
wYyCfzq8,shiraz,peugeot20602,1385,dolphin,280000,round_colored,n/a,intact,intact,n/a,n/a,190000000
wYdmp9an,shiraz,peugeot20602,1399,white,26000,intact,healthy,intact,intact,2,manual,424000000
wYzmwlcZ,shiraz,peugeot20602,1386,dolphin,300000,whole_colored,healthy,intact,intact,10,manual,185000000
wYzeATn8,shiraz,peugeot20602,1383,red,416000,round_colored,healthy,intact,intact,6,manual,150000000
wYyq-6rG,shiraz,peugeot20602,1390,white,194000,colored,healthy,intact,intact,1,manual,233000000
wYy-fSO7,shiraz,peugeot20602,1389,dolphin,180000,minor_scratch,healthy,intact,intact,3,manual,230000000
wYyyfnaz,shiraz,peugeot20602,1398,cerise,40000,intact,healthy,intact,intact,6,manual,360000000
wYymPH9e,shiraz,peugeot20602,1385,ashgray,500000,round_colored,healthy,intact,intact,10,manual,155000000
wYyWvHNX,shiraz,peugeot20602,1397,white,84000,intact,healthy,intact,intact,10,manual,359000000
wYzK07OE,shiraz,peugeot20602,1399,white,48000,intact,healthy,intact,intact,8,manual,398000000
wYzGU0H4,shiraz,peugeot20602,1400,white,35000,intact,healthy,intact,intact,12,manual,435000000
wYzG0Jjw,shiraz,peugeot20602,1400,white,15500,intact,healthy,intact,intact,5,manual,425000000
wYzOjDRY,shiraz,peugeot20602,1397,white,51000,intact,healthy,intact,intact,8,n/a,369000000
wYzaiMEv,shiraz,peugeot20602,1399,white,52000,intact,healthy,intact,intact,8,manual,430000000
wYzmjALd,shiraz,peugeot20602,1391,white,230000,colored,healthy,intact,intact,5,manual,265000000
wYzOyZ63,shiraz,peugeot20602,1384,ashgray,290000,intact,healthy,intact,intact,9,manual,190000000
wYzaDfUU,shiraz,peugeot20602,1391,white,81000,intact,healthy,intact,intact,2,manual,300000000
wYzGiL9i,shiraz,peugeot20602,1390,white,270000,minor_scratch,healthy,intact,intact,4,manual,254000000
wYz6SL6M,shiraz,peugeot20602,1384,silver,230000,minor_scratch,healthy,intact,intact,n/a,manual,200000000
wYzyiUXQ,shiraz,peugeot20602,1400,white,12000,intact,healthy,intact,intact,5,manual,430000000
wYyypgKt,shiraz,peugeot20602,1388,white,216000,minor_scratch,healthy,intact,intact,12,manual,225000000
wYyCfzq8,shiraz,peugeot20602,1385,dolphin,280000,round_colored,n/a,intact,intact,n/a,n/a,190000000
wYdmp9an,shiraz,peugeot20602,1399,white,26000,intact,healthy,intact,intact,2,manual,424000000
wYzmwlcZ,shiraz,peugeot20602,1386,dolphin,300000,whole_colored,healthy,intact,intact,10,manual,185000000
wYzeATn8,shiraz,peugeot20602,1383,red,416000,round_colored,healthy,intact,intact,6,manual,150000000
wYyq-6rG,shiraz,peugeot20602,1390,white,194000,colored,healthy,intact,intact,1,manual,233000000
wYy-fSO7,shiraz,peugeot20602,1389,dolphin,180000,minor_scratch,healthy,intact,intact,3,manual,230000000
wYyyfnaz,shiraz,peugeot20602,1398,cerise,40000,intact,healthy,intact,intact,6,manual,360000000
wYymPH9e,shiraz,peugeot20602,1385,ashgray,500000,round_colored,healthy,intact,intact,10,manual,155000000
wYyWvHNX,shiraz,peugeot20602,1397,white,84000,intact,healthy,intact,intact,10,manual,359000000
wYyO_31v,shiraz,peugeot20602,1396,white,93000,collision_rep,healthy,intact,intact,6,manual,340000000
wYyWOBID,shiraz,peugeot20602,1390,white,280000,intact,n/a,intact,intact,8,n/a,255000000
wYxqIRWA,shiraz,peugeot20602,1395,white,135000,n/a,n/a,n/a,n/a,4,manual,315000000
wYyG-Yur,shiraz,peugeot20602,1388,white,338000,round_colored,healthy,intact,intact,11,manual,195000000
wYy6d_ke,shiraz,peugeot20602,1400,white,58000,intact,healthy,intact,intact,11,manual,425000000
wYy29jID,shiraz,peugeot20602,1388,white,239200,intact,healthy,intact,intact,7,manual,225000000
wYy2dWes,shiraz,peugeot20602,1388,white,175000,minor_scratch,healthy,intact,intact,7,manual,205000000
wYyytI1x,shiraz,peugeot20602,1395,white,172000,minor_scratch,healthy,intact,intact,9,manual,330000000
